date,high,low,close,volume
2025-10-23 18:30:00,30.8,29.1,30.6,5335384
2025-10-26 18:30:00,31.7,30.5,31.2,8336893
2025-10-27 18:30:00,32.4,30.8,31.9,8168374
2025-10-28 18:30:00,32.8,31.9,32.4,7281031
2025-10-29 18:30:00,33.8,32.5,33.6,6852468
2025-10-30 18:30:00,33.6,33.0,33.3,1935531
2025-11-02 18:30:00,35.0,33.0,33.3,13979454
2025-11-03 18:30:00,33.9,31.2,31.9,3027807
2025-11-05 18:30:00,32.0,30.3,30.5,7551325
2025-11-06 18:30:00,32.8,30.2,32.4,6479013
2025-11-09 18:30:00,33.0,31.4,32.1,3150720
2025-11-10 18:30:00,33.6,31.5,33.4,5937429
2025-11-11 18:30:00,33.5,32.0,32.1,2088335
2025-11-12 18:30:00,33.0,31.7,32.7,2904997
2025-11-13 18:30:00,33.8,32.0,33.5,6397497
2025-11-16 18:30:00,33.9,32.7,32.9,3740105
2025-11-17 18:30:00,33.8,32.7,33.0,4595487
2025-11-18 18:30:00,33.2,32.1,32.7,1735919
2025-11-19 18:30:00,33.1,32.3,32.6,2004305
2025-11-20 18:30:00,33.3,32.5,32.7,613219
2025-11-23 18:30:00,33.1,31.7,31.9,1541782
2025-11-24 18:30:00,33.2,31.9,33.0,1201580
2025-11-25 18:30:00,33.0,31.8,32.0,1118017
2025-11-26 18:30:00,32.9,31.4,31.5,1157890
2025-11-27 18:30:00,32.7,31.3,32.4,844092
2025-11-30 18:30:00,33.1,30.7,32.0,4307036
2025-12-01 18:30:00,33.4,32.3,32.9,5278084
2025-12-02 18:30:00,33.3,32.0,32.2,2917209
2025-12-04 18:30:00,33.0,31.3,31.8,1485633
2025-12-07 18:30:00,32.7,31.5,31.7,1257577
2025-12-08 18:30:00,33.8,31.8,33.6,5496402
2025-12-09 18:30:00,34.8,33.5,33.9,7911268
2025-12-10 18:30:00,34.2,33.2,33.7,2669579
2025-12-11 18:30:00,33.7,33.0,33.0,1371816
2025-12-14 18:30:00,33.5,32.1,32.3,548984
2025-12-15 18:30:00,33.0,31.9,32.0,899509
2025-12-16 18:30:00,32.8,31.5,31.9,1497015
2025-12-17 18:30:00,32.5,31.4,31.5,367351
2025-12-18 18:30:00,32.4,31.3,31.4,470550
2025-12-21 18:30:00,32.0,31.4,31.5,1248164
2025-12-22 18:30:00,32.8,31.4,31.6,804987
2025-12-23 18:30:00,32.3,30.8,31.0,1625350
2025-12-25 18:30:00,32.1,31.3,31.6,781977
2025-12-28 18:30:00,31.9,31.0,31.5,1096791
2025-12-29 18:30:00,33.0,31.8,32.8,1119443
2025-12-30 18:30:00,35.6,32.7,35.3,14085629
2026-01-01 18:30:00,38.0,35.3,37.2,10721127
2026-01-04 18:30:00,37.9,36.1,36.8,4316271
2026-01-05 18:30:00,37.3,36.1,36.3,2832746
2026-01-07 18:30:00,36.5,35.2,35.7,2144907
2026-01-08 18:30:00,36.9,35.3,35.5,3002479
